ds,统计时间,campaign_id,campaign_name,曝光数,点击数,花费,应用内转换次数,按装数,session_设备数,session_dau,session_dac,session_gmv,联盟收入,P4p广告收入,session口径下单用户数,session口径支付新用户数,历史0单会员数,session口径支付新用户GMV,一跳P4P点击花费，美分,24h_dac,24h_gmv,24h-gmvroi,dac成本,sess-gmvroi,商业roi,geo type,是否全托,是否人群,time_range
20251112,20251112,uNUAxHQgdUIuHU5D,AliExpress_moloco_rmkt_null_android_app_DE_purchase_CPA_RE_null,1499851,47743,2310.52,0,0,17094,16143,26,792,180.11,45.61,29,1,2503,1136,0,,8986,,,,,DE,no,no,
20251112,20251112,vegxXMVljjYUX2V4,AliExpress_moloco_rmkt_null_android_app_MX_Exlcude180_ROAS_RE_null,5829723,25703,1231.22,0,0,7407,6926,7,189,129.61,28.32,9,0,1484,0,0,,8045,,,,,MX,no,no,
20251112,20251112,ISImlUs2gtxFIUTs,AliExpress_moloco_rmkt_null_android_app_DE_purchase_ROAS_RE_null,238138,46080,3014.38,0,0,8296,7935,28,1295,187.8,33.14,31,2,1100,5375,0,,7780,,,,,DE,no,no,
20251112,20251112,VnntC5cAaSM427Eb,AliExpress_moloco_rmkt_null_android_app_POL_Exlcude180_ROAS_RE_null,6610678,63031,2509.38,0,0,14324,13734,30,812,187.39,45.7,34,0,1762,0,0,,7740,,,,,PL,no,no,
20251112,20251112,ebfEG2ITNI5x8nEI,AliExpress_moloco_rmkt_null_android_app_FR_purchase_CPA_RE_null,2093283,44444,1201.74,0,0,18704,17190,21,666,155.01,42.01,25,1,2284,1308,0,,6771,,,,,FR,no,no,
20251112,20251112,wlb2pU2DtxwVh4qr,AliExpress_moloco_rmkt_null_android_app_IT_purchase_CPA_RE_null,648986,18892,403.36,0,0,8977,8176,12,499,169,25.94,13,0,1460,0,0,,6554,,,,,IT,no,no,
20251112,20251112,PWGC2aU7um9HgjZ4,AliExpress_moloco_rmkt_null_android_app_EU10_BE/HU_purchase_ROAS_RE_null,547737,12637,601.7,0,0,4205,4140,12,349,175.96,27.82,13,0,247,0,0,,5987,,,,,EU10,no,no,
20251112,20251112,aPLehU0cbfzIVdy3,AliExpress_moloco_rmkt_null_android_app_IT_purchase_ROAS_RE_null,1636611,22825,801.45,0,0,5951,5482,9,308,153.53,32.03,9,1,645,6865,0,,5856,,,,,IT,no,no,
20251112,20251112,ttbs3GswRilW1R9i,AliExpress_moloco_rmkt_null_android_app_MX_purchase_CPA_RE_null,2115466,52145,1351.93,0,0,23730,22366,11,199,109.1,38.15,14,1,5296,786,0,,5042,,,,,MX,no,no,
20251112,20251112,aG917NDz5gBw6VRf,AliExpress_moloco_rmkt_null_android_app_CL_purchase_ROAS_RE_null,5511742,22911,528.88,0,0,7861,6710,4,162,114.33,15.84,6,0,1099,0,0,,4376,,,,,CL,no,no,
20251112,20251112,AhBzvg4zNyz9BrZa,AliExpress_moloco_rmkt_null_android_app_CL_purchase_CPA_RE_null,2069212,24055,383.94,0,0,12711,12202,3,110,74.94,25.2,4,0,1511,0,0,,4361,,,,,CL,no,no,
20251112,20251112,C2yH6jzJz4IzQyzZ,AliExpress_moloco_rmkt_null_android_app_AUS_purchase_CPA_RE_null,865857,12431,805.98,0,0,4972,4842,8,369,108.03,22.22,8,0,496,0,0,,4180,,,,,AUS,no,no,
20251112,20251112,oVxmhgMdbNpkTLUV,AliExpress_moloco_rmkt_null_android_app_CA_purchase_ROAS_RE_null,1544809,14655,1383.89,0,0,3411,3280,11,431,103.49,18.86,11,0,400,0,0,,4011,,,,,CA,no,no,
20251112,20251112,pg2vIRvx7kSyBBS8,AliExpress_moloco_rmkt_null_android_app_DE_purchase_ROAS_RE_alg-mbr-rule-crowd_null,1731136,9249,702.61,0,0,2941,2703,10,431,149.88,12.59,10,0,421,0,0,,3987,,,,,DE,no,no,
20251112,20251112,tEyDQ6xnxrxM4zwB,AliExpress_moloco_rmkt_null_android_app_EU10_BE/HU_purchase_CPA_RE_null,735240,10915,605.13,0,0,4884,4646,10,240,200.18,18.5,10,0,572,0,0,,3944,,,,,EU10,no,no,
20251112,20251112,Qi1ryhJrYNgK3Ovo,AliExpress_moloco_rmkt_null_android_app_EU10_PT_purchase_CPA_RE_null,798316,18921,655.65,0,0,7712,6871,3,211,81.82,25.02,3,0,1199,0,0,,3509,,,,,EU10,no,no,
20251112,20251112,Rr8zaezbYgceyf6c,AliExpress_moloco_rmkt_null_android_app_AUS_Exlcude180_ROAS_RE_null,1960880,11437,1206.97,0,0,3108,3061,8,318,60.04,12.26,9,1,403,3963,0,,3432,,,,,AUS,no,no,
20251112,20251112,JWcysAyjroPywxhy,AliExpress_moloco_rmkt_null_android_app_JP_Exlcude180_CPA_RE_null,547219,7102,427.79,0,0,2982,2935,11,186,62.23,16.82,11,1,434,3277,0,,3080,,,,,JP,no,no,
20251112,20251112,HxpI5DxERnMsyn0B,AliExpress_moloco_rmkt_null_android_app_CA_purchase_CPA_RE_null,357771,8270,468.09,0,0,3762,3696,6,195,48.84,9.08,6,0,370,0,0,,2379,,,,,CA,no,no,
20251112,20251112,FtAYDtsOOucWMmY5,AliExpress_moloco_rmkt_null_android_app_others_CL_purchase_CPA_RE_null,102328,29321,150.38,0,0,12167,11087,3,29,83.94,20.79,5,0,3821,0,0,,1910,,,,,others,no,no,
20251112,20251112,ws41wxmcozMN14Hm,AliExpress_moloco_rmkt_null_android_app_GCC_EG OM_purchase_ROAS_RE_null,56493,2073,50.28,0,0,964,916,0,-,71.29,6.22,1,0,250,0,0,,1755,,,,,GCC,no,no,
20251112,20251112,OienH2QTcmAmx9dz,AliExpress_moloco_rmkt_null_android_app_GCC_AE KW QA BH_purchase_ROAS_RE_null,552666,8514,502.08,0,0,2144,2105,1,36,91.78,9.49,1,0,613,0,0,,1654,,,,,GCC,no,no,
20251112,20251112,AoTrwaX4gJKcsnpU,AliExpress_moloco_rmkt_null_android_app_GCC_AE KW QA BH_purchase_CPA_RE_null,270569,9420,301.83,0,0,3000,2957,2,65,47.72,9.28,2,0,808,0,0,,1241,,,,,GCC,no,no,
20251112,20251112,PYf8vXzZHU9FJWD6,AliExpress_moloco_rmkt_null_android_app_others_TR_purchase_ROAS_RE_null,16229,2114,50.14,0,0,817,787,0,-,56.89,2.22,0,0,134,0,0,,1186,,,,,others,no,no,
20251112,20251112,uZYdUYjX7BfsIDxD,AliExpress_moloco_rmkt_null_android_app_JP_purchase_ROAS_RE_null,3603123,9345,451.28,0,0,2189,1781,3,118,176.46,10.71,3,0,523,0,0,,931,,,,,JP,no,no,
20251112,20251112,VyhCr9HJmbtSv7zh,AliExpress_moloco_rmkt_app_Synapse_全托_BR_sybr-qt_purchase_ROAS,232387,1581,100.26,0,0,664,661,2,58,11.62,7.58,2,0,38,0,0,,769,,,,,BR,no,no,
20251112,20251112,Kw0aetd2avJMvVyn,AliExpress_moloco_rmkt_null_android_app_NL_purchase_CPA_RE_null,58957,20535,200.93,0,0,3486,2577,2,59,6.26,2.83,2,0,402,0,0,,485,,,,,NL,no,no,
20251112,20251112,PagVR77JcQVOOzrs,AliExpress_moloco_rmkt_app_Synapse_全托_IL_syil-qt_purchase_ROAS,101491,19966,100.52,0,0,2911,1748,0,-,9.04,5.96,0,0,830,0,0,,361,,,,,IL,no,no,
20251112,20251112,pUQz6KhFz6uohMSC,AliExpress_moloco_rmkt_null_android_app_CO_purchase_CPA_RE_null,30519,7131,96.83,0,0,1710,1700,1,2,3.27,1.2,1,0,23,0,0,,247,,,,,CO,no,no,
20251112,20251112,KYq9OxUBxs4fsyzA,AliExpress_moloco_rmkt_null_android_app_GCC_SAU_purchase_CPA_RE_null,80248,2735,50.14,0,0,991,983,0,-,6.8,2.35,0,0,245,0,0,,230,,,,,GCC,no,no,
20251112,20251112,Z8IVo3rXnESn7w2T,AliExpress_moloco_rmkt_null_android_app_GCC_SA_purchase_ROAS_RE_null,685591,5023,200.42,0,0,1418,1251,0,-,16.81,3.8,1,0,330,0,0,,141,,,,,GCC,no,no,
20251112,20251112,qLUNY9HqTOnCiByP,AliExpress_moloco_rmkt_app_Synapse_全托_US_syus-qt_purchase_ROAS,15331,6353,50.13,0,0,755,574,1,37,0.63,0.38,1,0,259,0,0,,45,,,,,US,no,no,
20251112,20251112,s8NLpA5MDN1JD3Yn,AliExpress_moloco_rmkt_app_Synapse_全托_FR_syfr-qt_purchase_ROAS,45169,16217,25.04,0,0,2583,822,0,-,1.39,0.17,0,0,466,0,0,,36,,,,,FR,no,no,
20251112,20251112,gLp2VR7E7Tfwvof8,AliExpress_moloco_rmkt_null_ios_app_US_ContentView_RE_null,6968,3896,183.88,0,0,205,180,0,-,1.32,0.46,0,0,57,0,0,,25,,,,,US,no,no,
20251112,20251112,TMujiR7zByg7DeGb,AliExpress_moloco_rmkt_app_Synapse_全托_ES_syes-qt_purchase_ROAS,62137,29863,50.15,0,0,8112,2207,0,-,0.63,0.88,0,0,1397,0,0,,16,,,,,ES,no,no,
20251112,20251112,syZ9U2kwbPubT4Zb,AliExpress_moloco_rmkt_app_Synapse_全托_PL_sypl-qt_purchase_ROAS,77440,22823,50.41,0,0,2451,2084,0,-,0.19,0.95,0,0,1273,0,0,,13,,,,,PL,no,no,
20251112,20251112,lC6hzOyMpS2y4aWP,AliExpress_moloco_rmkt_app_Synapse_全托_IT_syit-qt_purchase_ROAS,69625,26883,50.09,0,0,3337,1060,0,-,0.07,1.22,0,0,631,0,0,,13,,,,,IT,no,no,
20251112,20251112,IifZpZM8eM3j6ahP,AliExpress_moloco_rmkt_app_Synapse_全托_FR_syfr-qt_purchase_ROAS,47299,16075,25.01,0,0,2480,840,0,-,0.28,0.14,0,0,458,0,0,,7,,,,,FR,no,no,
20251112,20251112,Ph2ByUy1f8Iho1ui,AliExpress_moloco_rmkt_null_Android_app_US_p4p_ROAS_RE_null,0,0,0,0,0,1,1,0,-,-,0.14,0,0,0,0,0,,-,,,,,US,no,no,
20251112,20251112,RWH16WJwofI4yllh,AliExpress_moloco_rmkt_app_Synapse_全托_PT_sypt-qt_purchase_ROAS,62511,28636,50.05,0,0,3719,1362,0,-,0.79,2,0,0,804,0,0,,-,,,,,PT,no,no,
20251112,20251112,ZZsffAkkv6Kfdn79,AliExpress_moloco_rmkt_app_Synapse_全托_GCC_sygcc-qt_purchase_ROAS,48166,10054,49.97,0,0,1208,952,0,-,-,0.26,0,0,499,0,0,,-,,,,,GCC,no,no,
20251112,20251112,PksZvX9XI63R2kMN,AliExpress_moloco_rmkt_null_android_app_CO_purchase_ROAS_RE_null,78772,25081,95.03,0,0,4126,1533,0,-,0.86,0.79,0,0,916,0,0,,-,,,,,CO,no,no,
20251112,20251112,ILTNryrkkRJbHUkS,AliExpress_moloco_rmkt_null_android_app_DE_purchase_CPA_RE_mweb,8832,5023,48.47,0,0,1231,387,0,-,-,0.05,0,0,218,0,0,,-,,,,,DE,no,no,
20251112,20251112,bSHEjxayEJ5N0HV4,AliExpress_moloco_rmkt_null_android_app_PL_purchase_CPA_RE_mweb,25845,16472,50,0,0,2844,1343,0,-,0.08,0.49,0,0,744,0,0,,-,,,,,PL,no,no,
20251112,20251112,iB6fNiF84zmWABeF,AliExpress_moloco_rmkt_null_android_app_EU10_PT_purchase_ROAS_RE_null,45835,23029,50.04,0,0,2352,785,0,-,1.12,0.47,0,0,487,0,0,,-,,,,,EU10,no,no,
20251112,20251112,P9NTwRrzaiFVTKdk,AliExpress_moloco_rmkt_null_android_app_DE_appopen_DAU_RE_null,0,0,0,0,0,9,2,0,-,0,-,0,0,0,0,0,,-,,,,,DE,no,no,
20251112,20251112,Fi8uj3UC5UI3ij94,AliExpress_moloco_rmkt_app_Synapse_全托_CL_sycl-qt_purchase_ROAS,44382,11320,25.21,0,0,2306,970,0,-,-,0.4,0,0,642,0,0,,-,,,,,CL,no,no,
20251112,20251112,ujyayrBBBsJVfE3z,AliExpress_moloco_rmkt_null_ios_app_US_ContentViewExl30Days_DAU_RE_null,8262,4297,200.33,0,0,87,63,0,-,-,-,0,0,44,0,0,,-,,,,,US,no,no,
20251112,20251112,EBD9bIFdBAUNKray,AliExpress_moloco_rmkt_app_Synapse_全托_CL_sycl-qt_purchase_ROAS,44763,11373,25.18,0,0,2240,946,0,-,-,0.03,0,0,623,0,0,,-,,,,,CL,no,no,
20251113,20251113,k0waNlZWG1A8QjyC,AliExpress_moloco_rmkt_null_android_app_ES_purchase_ROAS_RE_null,500046,159334,5929.5,0,0,55357,51567,84,2655,859.37,119.09,97,4,4800,8503,0,,30813,,,,,ES,no,no,
20251113,20251113,SzYnzkBXOxlzFx0O,AliExpress_moloco_rmkt_null_Android_app_KR_purchase_CPA_RE_null,7832039,169671,5024.38,0,0,52250,48960,258,2681,323.82,104.74,267,3,3999,4743,0,,22689,,,,,KR,no,no,
20251113,20251113,gRkfWpvtZkn6VgyY,AliExpress_moloco_rmkt_null_Android_app_KR_purchase_ROAS_RE_null,11661612,141958,7024.66,0,0,47442,42686,170,2317,487.89,95.6,181,3,3672,3734,0,,18036,,,,,KR,no,no,
20251113,20251113,kBodqVBp1bJXni33,AliExpress_moloco_rmkt_null_android_app_ES_purchase_CPA_RE_null,279479,99253,2009.05,0,0,43347,39866,50,1545,503.01,69.3,54,0,4872,0,0,,17941,,,,,ES,no,no,
20251113,20251113,tD7ZrHZpoCqTQwKE,AliExpress_moloco_rmkt_null_android_app_FR_purchase_ROAS_RE_null,24208832,133982,4819.45,0,0,29605,24906,31,962,367.68,88.47,35,1,3304,9616,0,,15950,,,,,FR,no,no,
20251113,20251113,mKByIFoF3o6hXGbH,AliExpress_moloco_rmkt_null_Android_app_US_purchase_CPA_RE_null,1809242,46457,3014.14,0,0,16936,16680,35,619,320.52,58.51,41,5,2927,5287,0,,15231,,,,,US,no,no,
20251113,20251113,eFETalps2bgJixqv,AliExpress_moloco_rmkt_null_android_app_ISR_purchase_CPA_RE_null,3312240,46399,2507.73,0,0,17871,17114,39,1630,234.25,56.3,41,0,1218,0,0,,12641,,,,,IL,no,no,
20251113,20251113,v7QnRXIVonS5uomZ,AliExpress_moloco_rmkt_null_Android_app_US_purchase_ROAS_RE_null,5063607,43148,4005.89,0,0,8373,8135,31,1382,367.59,38.14,42,4,1332,4430,0,,11831,,,,,US,no,no,
20251113,20251113,dmubcQcZnY7ruXIo,AliExpress_moloco_rmkt_null_android_app_PL_Exlcude180_CPA_RE_null,2272468,76563,1504.11,0,0,27185,25904,32,1124,205.47,59.13,35,1,3657,2306,0,,10307,,,,,PL,no,no,
20251113,20251113,uNUAxHQgdUIuHU5D,AliExpress_moloco_rmkt_null_android_app_DE_purchase_CPA_RE_null,1674407,49270,2306.7,0,0,17139,16349,33,2274,258.11,48.23,39,2,2534,111081,0,,10228,,,,,DE,no,no,
20251113,20251113,ttbs3GswRilW1R9i,AliExpress_moloco_rmkt_null_android_app_MX_purchase_CPA_RE_null,3708311,90262,2519.54,0,0,39562,37076,17,371,170.31,65.05,32,3,8851,4094,0,,9933,,,,,MX,no,no,
20251113,20251113,OqWzy3xEM3IyNveF,AliExpress_moloco_rmkt_null_android_app_EU10_purchase_ROAS_RE_null,4825258,48820,2913.57,0,0,10891,9796,24,1042,320.72,51.99,25,0,1197,0,0,,9485,,,,,EU10,no,no,
20251113,20251113,Bo5BOHZpf8Czmdhg,AliExpress_moloco_rmkt_null_android_app_EU10_purchase_CPA_RE_null,1957087,44347,2007.57,0,0,14464,13713,29,1097,237.64,58.14,33,1,1724,9133,0,,9248,,,,,EU10,no,no,
20251113,20251113,OienH2QTcmAmx9dz,AliExpress_moloco_rmkt_null_android_app_GCC_AE KW QA BH_purchase_ROAS_RE_null,1015744,10784,653.45,0,0,2689,2600,1,265,68.99,9.06,1,0,771,0,0,,9040,,,,,GCC,no,no,
20251113,20251113,ebfEG2ITNI5x8nEI,AliExpress_moloco_rmkt_null_android_app_FR_purchase_CPA_RE_null,2369975,44420,1203.65,0,0,18511,17251,20,505,181.98,41.93,21,0,2139,0,0,,8930,,,,,FR,no,no,
20251113,20251113,NSzoa2gxgzVwWqtv,AliExpress_moloco_rmkt_null_android_app_ISR_purchase_ROAS_RE_null,5401123,31740,2394,0,0,10574,9674,29,1100,215.3,42.07,31,1,1094,1679,0,,7228,,,,,IL,no,no,
20251113,20251113,ISImlUs2gtxFIUTs,AliExpress_moloco_rmkt_null_android_app_DE_purchase_ROAS_RE_null,412192,60830,3014.13,0,0,12837,11595,11,533,189.8,40.36,16,1,2185,806,0,,7200,,,,,DE,no,no,
20251113,20251113,VnntC5cAaSM427Eb,AliExpress_moloco_rmkt_null_android_app_POL_Exlcude180_ROAS_RE_null,12385040,69842,2499.21,0,0,16667,15360,18,2420,178.34,42.16,18,1,2719,3976,0,,6973,,,,,PL,no,no,
20251113,20251113,rmLzgwuSTkmEN0ty,AliExpress_moloco_rmkt_null_android_app_others_CL_Exlcude180_ROAS_RE_null,170621,44720,803.04,0,0,10579,10429,14,423,242.52,30.92,18,1,2716,5611,0,,6697,,,,,others,no,no,
20251113,20251113,C8w6QMX7C18oiKUy,AliExpress_moloco_rmkt_null_Android_app_BR_purchase_ROAS_RE_null,4936205,70467,3004.53,0,0,19932,18491,18,1292,155.2,60.42,29,2,2730,11504,0,,6667,,,,,BR,no,no,
20251113,20251113,PWGC2aU7um9HgjZ4,AliExpress_moloco_rmkt_null_android_app_EU10_BE/HU_purchase_ROAS_RE_null,1659910,14991,595.05,0,0,4899,4646,5,222,131.7,21.79,7,0,396,0,0,,6398,,,,,EU10,no,no,
20251113,20251113,rtHodELwUPFTZOsK,AliExpress_moloco_rmkt_null_Android_app_BR_purchase_CPA_RE_null,652914,122790,2003.82,0,0,46783,44640,18,454,141.81,52.52,37,1,7878,476,0,,6141,,,,,BR,no,no,
20251113,20251113,Rr8zaezbYgceyf6c,AliExpress_moloco_rmkt_null_android_app_AUS_Exlcude180_ROAS_RE_null,2896073,11864,1208.86,0,0,3281,3188,9,345,106.31,14.16,11,0,490,0,0,,6064,,,,,AUS,no,no,
20251113,20251113,dngIHVpRqJiJcXyM,AliExpress_moloco_rmkt_null_android_app_GB_purchase_CPA_RE_null,828113,14545,700.74,0,0,6645,6488,18,1010,145.72,22.53,18,0,750,0,0,,6011,,,,,GB,no,no,
20251113,20251113,aAYWAdtK8yzGtcMp,AliExpress_moloco_rmkt_null_android_app_GB_purchase_ROAS_RE_null,2564037,12504,801.86,0,0,3884,3578,5,144,260.68,17.72,6,0,641,0,0,,5929,,,,,GB,no,no,
20251113,20251113,vegxXMVljjYUX2V4,AliExpress_moloco_rmkt_null_android_app_MX_Exlcude180_ROAS_RE_null,18601416,50672,2506.85,0,0,10522,9035,5,167,148.2,19.69,8,0,2718,0,0,,5446,,,,,MX,no,no,
20251113,20251113,nxHXncb3ZQ9IzD6C,AliExpress_moloco_rmkt_null_android_app_NL_purchase_ROAS_RE_null,3220468,47124,1807.18,0,0,9924,9386,15,517,159.65,35.22,15,0,466,0,0,,5036,,,,,NL,no,no,
20251113,20251113,C2yH6jzJz4IzQyzZ,AliExpress_moloco_rmkt_null_android_app_AUS_purchase_CPA_RE_null,893526,12686,805.95,0,0,4997,4884,10,338,112.78,17.68,10,0,445,0,0,,4698,,,,,AUS,no,no,
20251113,20251113,aPLehU0cbfzIVdy3,AliExpress_moloco_rmkt_null_android_app_IT_purchase_ROAS_RE_null,5637164,26140,601.6,0,0,6685,5169,12,633,141.35,21.77,13,0,1139,0,0,,3459,,,,,IT,no,no,
20251113,20251113,Qi1ryhJrYNgK3Ovo,AliExpress_moloco_rmkt_null_android_app_EU10_PT_purchase_CPA_RE_null,921111,18690,651.54,0,0,7497,6846,12,891,75.6,31.19,12,0,1112,0,0,,3357,,,,,EU10,no,no,
20251113,20251113,wlb2pU2DtxwVh4qr,AliExpress_moloco_rmkt_null_android_app_IT_purchase_CPA_RE_null,512879,16179,300.36,0,0,7364,6941,7,364,107.49,21.7,8,0,1080,0,0,,3238,,,,,IT,no,no,
20251113,20251113,AhBzvg4zNyz9BrZa,AliExpress_moloco_rmkt_null_android_app_CL_purchase_CPA_RE_null,2396547,29215,400.15,0,0,13903,13467,8,155,57.18,20.47,9,1,1574,5426,0,,2172,,,,,CL,no,no,
20251113,20251113,tEyDQ6xnxrxM4zwB,AliExpress_moloco_rmkt_null_android_app_EU10_BE/HU_purchase_CPA_RE_null,864572,11643,602.31,0,0,5116,4934,8,191,66.08,19.19,9,0,591,0,0,,2119,,,,,EU10,no,no,
20251113,20251113,FtAYDtsOOucWMmY5,AliExpress_moloco_rmkt_null_android_app_others_CL_purchase_CPA_RE_null,106674,29711,150.08,0,0,11826,10934,5,104,79.59,17.41,7,1,3969,2289,0,,1863,,,,,others,no,no,
20251113,20251113,pg2vIRvx7kSyBBS8,AliExpress_moloco_rmkt_null_android_app_DE_purchase_ROAS_RE_alg-mbr-rule-crowd_null,3314744,11144,703.96,0,0,3735,3250,4,272,80.85,10.28,6,0,694,0,0,,1730,,,,,DE,no,no,
20251113,20251113,aG917NDz5gBw6VRf,AliExpress_moloco_rmkt_null_android_app_CL_purchase_ROAS_RE_null,11402243,38133,599.49,0,0,10420,7794,5,74,79.18,12.67,5,0,1915,0,0,,1703,,,,,CL,no,no,
20251113,20251113,HxpI5DxERnMsyn0B,AliExpress_moloco_rmkt_null_android_app_CA_purchase_CPA_RE_null,313400,6434,301.08,0,0,2905,2861,3,94,45.68,10.9,3,0,253,0,0,,1660,,,,,CA,no,no,
20251113,20251113,AoTrwaX4gJKcsnpU,AliExpress_moloco_rmkt_null_android_app_GCC_AE KW QA BH_purchase_CPA_RE_null,328985,10784,385.95,0,0,3403,3370,2,131,48.73,7.71,2,1,876,1419,0,,1389,,,,,GCC,no,no,
20251113,20251113,VyhCr9HJmbtSv7zh,AliExpress_moloco_rmkt_app_Synapse_全托_BR_sybr-qt_purchase_ROAS,322731,1430,100.09,0,0,544,538,0,-,32.3,11.83,1,0,48,0,0,,1365,,,,,BR,no,no,
20251113,20251113,oVxmhgMdbNpkTLUV,AliExpress_moloco_rmkt_null_android_app_CA_purchase_ROAS_RE_null,1521342,7892,502.5,0,0,2028,1906,6,159,47.55,10.52,7,0,255,0,0,,1324,,,,,CA,no,no,
20251113,20251113,JWcysAyjroPywxhy,AliExpress_moloco_rmkt_null_android_app_JP_Exlcude180_CPA_RE_null,653283,6873,401.63,0,0,2643,2601,7,89,29.84,14.24,7,2,353,1713,0,,915,,,,,JP,no,no,
20251113,20251113,ws41wxmcozMN14Hm,AliExpress_moloco_rmkt_null_android_app_GCC_EG OM_purchase_ROAS_RE_null,175131,5034,100.2,0,0,2036,1859,0,-,125.11,5.56,0,0,671,0,0,,627,,,,,GCC,no,no,
20251113,20251113,KYq9OxUBxs4fsyzA,AliExpress_moloco_rmkt_null_android_app_GCC_SAU_purchase_CPA_RE_null,237414,8973,191.94,0,0,2774,2739,0,-,11.09,4.9,0,0,681,0,0,,516,,,,,GCC,no,no,
20251113,20251113,uZYdUYjX7BfsIDxD,AliExpress_moloco_rmkt_null_android_app_JP_purchase_ROAS_RE_null,4683706,9034,400.38,0,0,1841,1330,1,13,167.56,7.75,1,0,495,0,0,,374,,,,,JP,no,no,
20251113,20251113,ZZsffAkkv6Kfdn79,AliExpress_moloco_rmkt_app_Synapse_全托_GCC_sygcc-qt_purchase_ROAS,41269,10696,50.36,0,0,1297,1122,0,-,3.85,0.78,0,0,590,0,0,,271,,,,,GCC,no,no,
20251113,20251113,Z8IVo3rXnESn7w2T,AliExpress_moloco_rmkt_null_android_app_GCC_SA_purchase_ROAS_RE_null,981421,4100,100.2,0,0,964,740,0,-,15.74,2.72,0,0,247,0,0,,228,,,,,GCC,no,no,
20251113,20251113,Kw0aetd2avJMvVyn,AliExpress_moloco_rmkt_null_android_app_NL_purchase_CPA_RE_null,62006,17440,216.44,0,0,3022,2279,3,42,7.61,3.09,4,0,376,0,0,,216,,,,,NL,no,no,
20251113,20251113,PYf8vXzZHU9FJWD6,AliExpress_moloco_rmkt_null_android_app_others_TR_purchase_ROAS_RE_null,33308,2518,50.14,0,0,1009,958,0,-,12.84,1.87,0,0,171,0,0,,110,,,,,others,no,no,
20251113,20251113,lC6hzOyMpS2y4aWP,AliExpress_moloco_rmkt_app_Synapse_全托_IT_syit-qt_purchase_ROAS,59642,27141,50.1,0,0,3410,1069,0,-,1.77,1.22,0,0,641,0,0,,97,,,,,IT,no,no,
20251113,20251113,pUQz6KhFz6uohMSC,AliExpress_moloco_rmkt_null_android_app_CO_purchase_CPA_RE_null,33298,8580,102.46,0,0,1694,1691,0,-,3.26,4.97,0,0,14,0,0,,96,,,,,CO,no,no,
20251113,20251113,PagVR77JcQVOOzrs,AliExpress_moloco_rmkt_app_Synapse_全托_IL_syil-qt_purchase_ROAS,96799,21049,100.52,0,0,3015,1805,1,4,2.3,4.02,1,0,828,0,0,,95,,,,,IL,no,no,
20251113,20251113,bSHEjxayEJ5N0HV4,AliExpress_moloco_rmkt_null_android_app_PL_purchase_CPA_RE_mweb,27511,16744,50.35,0,0,2764,1404,0,-,5.58,0.34,0,0,789,0,0,,70,,,,,PL,no,no,
20251113,20251113,gLp2VR7E7Tfwvof8,AliExpress_moloco_rmkt_null_ios_app_US_ContentView_RE_null,7060,3935,194.97,0,0,233,202,0,-,0.34,0.28,0,0,62,0,0,,23,,,,,US,no,no,
20251113,20251113,qLUNY9HqTOnCiByP,AliExpress_moloco_rmkt_app_Synapse_全托_US_syus-qt_purchase_ROAS,13863,6385,50.24,0,0,857,651,0,-,0.21,0.54,0,0,285,0,0,,19,,,,,US,no,no,
20251113,20251113,s8NLpA5MDN1JD3Yn,AliExpress_moloco_rmkt_app_Synapse_全托_FR_syfr-qt_purchase_ROAS,34517,15396,25.13,0,0,2347,825,0,-,-,0.3,1,0,401,0,0,,-,,,,,FR,no,no,
20251113,20251113,syZ9U2kwbPubT4Zb,AliExpress_moloco_rmkt_app_Synapse_全托_PL_sypl-qt_purchase_ROAS,63416,21395,50.07,0,0,2329,2046,0,-,-,1.66,0,0,1186,0,0,,-,,,,,PL,no,no,
20251113,20251113,IifZpZM8eM3j6ahP,AliExpress_moloco_rmkt_app_Synapse_全托_FR_syfr-qt_purchase_ROAS,34646,15222,25.15,0,0,2228,803,0,-,0.28,0.21,0,0,407,0,0,,-,,,,,FR,no,no,
20251113,20251113,RWH16WJwofI4yllh,AliExpress_moloco_rmkt_app_Synapse_全托_PT_sypt-qt_purchase_ROAS,59739,28563,50.17,0,0,3656,1291,0,-,1.48,0.93,0,0,777,0,0,,-,,,,,PT,no,no,
20251113,20251113,ILTNryrkkRJbHUkS,AliExpress_moloco_rmkt_null_android_app_DE_purchase_CPA_RE_mweb,8356,4503,50.87,0,0,1144,453,0,-,-,0.37,0,0,223,0,0,,-,,,,,DE,no,no,
20251113,20251113,iB6fNiF84zmWABeF,AliExpress_moloco_rmkt_null_android_app_EU10_PT_purchase_ROAS_RE_null,42366,21940,50.28,0,0,2508,884,0,-,0,0.5,0,0,525,0,0,,-,,,,,EU10,no,no,
20251113,20251113,ujyayrBBBsJVfE3z,AliExpress_moloco_rmkt_null_ios_app_US_ContentViewExl30Days_DAU_RE_null,9187,4401,201.17,0,0,129,92,1,6,-,0.12,1,0,54,0,0,,-,,,,,US,no,no,
20251113,20251113,Fi8uj3UC5UI3ij94,AliExpress_moloco_rmkt_app_Synapse_全托_CL_sycl-qt_purchase_ROAS,37589,11652,25.05,0,0,2184,1019,0,-,0.44,0.11,0,0,606,0,0,,-,,,,,CL,no,no,
20251113,20251113,pw0Z3Q1XIc9cyO3R,AliExpress_moloco_rmkt_null_android_app_NL_income_ROAS_RE_null,0,0,0,0,0,0,0,0,-,0.73,-,0,0,0,0,0,,-,,,,,NL,no,no,
